well_id,timestamp,split,score,pca_t2,pca_spe,pca_t2_z,pca_spe_z
3261,2025-10-05 03:48:00,train,12.937484741210938,52.005584716796875,427.1609802246094,3.6725213527679443,9.264963150024414
3261,2025-10-05 03:50:00,train,7.533060073852539,43.005855560302734,285.4942626953125,2.584836721420288,4.94822359085083
3261,2025-10-05 03:52:00,train,5.608101844787598,40.481056213378906,232.33511352539062,2.279695749282837,3.32840633392334
3261,2025-10-05 03:54:00,train,3.3120338916778564,30.420276641845703,196.8868408203125,1.0637750625610352,2.2482588291168213
3261,2025-10-05 03:56:00,train,2.902897834777832,29.80364227294922,185.90557861328125,0.9892501831054688,1.9136477708816528
3261,2025-10-05 03:58:00,train,2.137889862060547,25.71025848388672,177.03514099121094,0.4945340156555176,1.6433558464050293
3261,2025-10-05 04:00:00,train,2.721592426300049,30.313003540039062,177.93521118164062,1.0508103370666504,1.6707819700241089
3261,2025-10-05 04:02:00,train,2.691784620285034,26.724246978759766,191.19107055664062,0.6170821189880371,2.074702501296997
3261,2025-10-05 04:04:00,train,2.9862332344055176,26.153337478637695,203.11868286132812,0.5480834245681763,2.438149929046631
3261,2025-10-05 04:06:00,train,2.110555410385132,24.278045654296875,181.81866455078125,0.32144036889076233,1.7891149520874023
3261,2025-10-05 04:08:00,train,2.0825419425964355,27.45983123779297,168.27940368652344,0.70598304271698,1.3765588998794556
3261,2025-10-05 04:10:00,train,1.684022068977356,24.734956741333008,166.00845336914062,0.3766615092754364,1.3073605298995972
3261,2025-10-05 04:12:00,train,-0.6878910064697266,17.994626998901367,114.90120697021484,-0.43795791268348694,-0.24993307888507843
3261,2025-10-05 04:14:00,train,-0.5841068625450134,18.75519561767578,115.2905502319336,-0.34603750705718994,-0.2380693554878235
3261,2025-10-05 04:16:00,train,-0.5087156295776367,17.81324005126953,121.50081634521484,-0.45987987518310547,-0.048835765570402145
3261,2025-10-05 04:18:00,train,-0.5060464143753052,18.39285659790039,119.28948211669922,-0.3898288905620575,-0.11621753871440887
3261,2025-10-05 04:20:00,train,-0.014379012398421764,21.504642486572266,123.0827407836914,-0.013746213167905807,-0.0006327996379695833
3261,2025-10-05 04:22:00,train,-0.776094913482666,15.15835189819336,123.25605010986328,-0.7807430624961853,0.004648124799132347
3261,2025-10-05 04:24:00,train,-0.5266088247299194,18.342952728271484,118.8125991821289,-0.39586013555526733,-0.1307486742734909
